Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO:0007015,0.38892484337799027,1.5835285709174245,0.00782122905027933,0.07384121999602948,0.999,33/68,32.30%,MYO5A;MYO1G;ELMO2;SH3KBP1;TMOD3;RHOG;MYO6;TPM3;RAC1;TMOD1;MYO1F;TPM1;CORO6;TPM4;RHOF;RHOC;RHOA;ARHGAP25;SAMD14;CORO1C;PPP1R9B;ARHGEF2;CORO1A;LMOD3;MYO7A;TRIOBP;RAC2;HIP1;CORO7;MYO1D;TRPV4;RHOB;RHOBTB1
prerank,GO:0005925,0.42680995968808927,1.5812524429510655,0.022326674500587545,0.07474412149882773,0.999,15/43,20.23%,ITGB1;VCL;ITGB7;ZYX;ILK;ANXA6;PXN;SLA;TLN1;ITGB5;PLEC;ITGB2;TNS3;TLN2;LASP1
prerank,GO:0061844,0.5302017571893992,1.5791447555336429,0.03324468085106383,0.07541079529379212,1.0,14/17,42.31%,S100A12;PF4;S100A9;PF4V1;CXCL8;CXCL3;PPBP;GNLY;CXCL11;CXCL1;CXCL2;RNASE6;CXCL5;CXCL10
prerank,GO:0016567,0.3571676272813556,1.5778574545851254,0.0,0.07544845694726188,1.0,66/146,29.33%,CUL4A;TRIM62;UBC;TRIM6;HACE1;RNF25;DTX3L;RNF6;RNF8;CDC27;RNF7;RBX1;MARCH2;RCHY1;TRIM11;UBR2;TRIM21;HERC5;AREL1;SH3RF2;ISG15;TRIM7;NEDD8;ASB6;AMFR;MIB1;DCAF15;RNF181;TRIM38;CBLL1;TRIM13;HERC6;BSPRY;UBR1;TRIM17;RNF38;WWP2;TRIM41;HUWE1;ASB2;FBXO10;CRBN;MIB2;ANAPC11;TRIM26;UBA6;BRAP;RNF187;UHRF2;TRIM60;MUL1;TRIM22;RNF41;UBB;ITCH;MSL2;UBA1;EIPR1;SMURF2;KCTD10;UBR3;RNF220;DTX2;ZNF598;UHRF1;TNFAIP1
prerank,GO:0031625,0.4170203124949044,1.5776743716198764,0.013033175355450236,0.0749016245644939,1.0,25/46,30.83%,HSPA1A;CUL4A;UBE2L3;UBC;JKAMP;MAP1LC3B;AXIN1;ISG15;NEDD8;GABARAPL1;UBE2L6;MAP1LC3B2;NPLOC4;HSPA6;CCDC50;HSPA1B;SPOPL;UBB;MAP1LC3A;ARRDC1;LTBR;UBE2D1;TRIM37;CUL2;GABARAPL2
prerank,GO:0007229,0.43826629870307743,1.5726098195006046,0.015950920245398775,0.07761319443696338,1.0,12/37,10.93%,ITGB1;ITGB7;ITGA5;ADAM15;ITGAV;ITGA4;ZYX;ILK;ITGAD;ITGB5;ITGB2;ITGAL
prerank,GO:0030674,0.5319925987480839,1.5724983628364635,0.03183023872679045,0.07702025619737683,1.0,8/15,30.21%,CUL4A;ELOC;ERG28;RPTOR;DTL;VPS18;VPS11;CUL2
prerank,GO:0050776,0.5266669861722703,1.5719223824232964,0.028,0.07672184626810531,1.0,13/16,35.54%,TAPBPL;FCER1A;FCGR1A;NCR3LG1;INPP5D;TAPBP;INPPL1;FCGR3B;FCGR3A;SH2D1B;PDCD1;SH2D1A;FCGR2B
prerank,GO:0032266,0.526420264773781,1.5668430436929164,0.025165562913907286,0.07951431156883235,1.0,12/17,27.12%,PLEKHA5;ATG2A;SNX12;WIPI1;WDR45B;ATG2B;WDR45;SNX3;ZFYVE1;ZFYVE19;ZFYVE26;SNX4
prerank,GO:0060090,0.4378330219089445,1.5646826678465282,0.023227383863080684,0.08023841025877071,1.0,18/35,31.57%,SEPT8;SEPT4;ECPAS;SEPT9;AKAP9;AXIN1;SEPT2;TMEM250;SEPT7;WWC3;SEPT3;PAXX;DLGAP4;SEPT11;AKAP5;ITSN2;CNOT1;LAMTOR1
prerank,GO:0005689,0.547131649181139,1.5645893852495159,0.018666666666666668,0.07969711681186596,1.0,8/15,16.78%,SF3B6;SF3B4;PHF5A;SNRPG;SF3B1;ZMAT5;SF3B2;SNRNP35
prerank,GO:0000139,0.39537956362200755,1.5645829259955868,0.011467889908256881,0.07904917277274512,1.0,24/57,25.70%,C6orf89;B3GALNT2;GOLGA5;HACE1;RAB2A;ARFGAP1;ATP2C1;ZDHHC13;B3GALT4;B3GAT1;MAN1A1;MGAT2;LMAN2;HUWE1;COPG1;RAB2B;ATP2C2;B3GNT5;ACBD3;SCFD1;RNF121;BLZF1;MYMX;GLG1
prerank,GO:0018230,0.49210238668392114,1.5544103597874654,0.026888604353393086,0.08480723941205927,1.0,8/19,13.59%,ZDHHC18;GOLGA7;ZDHHC6;ZDHHC7;ZDHHC24;ZDHHC12;ZDHHC3;ZDHHC14
prerank,GO:0031267,0.4551790703122404,1.550685932371684,0.027227722772277228,0.08652322276923739,1.0,11/29,19.68%,GIT1;CCDC186;FAM45A;DOCK2;GOLGA4;RIN2;GIT2;VPS9D1;ALS2;ANKFY1;GGA2
prerank,GO:0006904,0.5281682913613976,1.54950398267152,0.0380952380952381,0.08678150394461381,1.0,9/15,23.72%,RAB10;STXBP3;STXBP2;RAB8B;RAB8A;RAB3C;VPS18;RAB3D;VPS11
prerank,GO:0005544,0.46148296997085303,1.5438740253749899,0.01639344262295082,0.0904848058309128,1.0,10/25,19.74%,ANXA1;ANXA2;CPNE8;SYT11;ANXA6;CPNE3;SYT15;PLA2G4A;ESYT2;ESYT1
prerank,GO:0003677,0.3557334035205631,1.5420647823543012,0.0031282586027111575,0.0910665303467741,1.0,58/112,33.39%,MECP2;CHD1;SPTY2D1;LYAR;YAF2;RFC1;TSHZ3;SMARCA5;HIST3H2A;DEDD2;H2AFZ;HIST1H2BL;HIST1H2BM;WDR76;NABP1;HIST2H2AC;ZBP1;BAZ1A;TAF4;H2AFY;ARID3B;NABP2;CHD4;THRAP3;HIST1H2BB;PHF19;HIST1H2AM;DNASE1L2;HIST1H2AC;CENPB;HP1BP3;HIST2H2BF;H2AFX;HIST1H2BI;CDT1;CRY1;ARID3A;ZNF654;MBD4;CHD5;HIST3H2BB;ZNF292;SMARCAD1;TAF12;HIST1H2AH;H2AFV;HIST1H2BO;HIST1H2BK;CRY2;SMC1A;TIMELESS;C1D;BCLAF1;HIST1H2AJ;TSHZ1;HIST1H2BH;HIST1H2BN;HIST1H2AE
prerank,GO:0005178,0.40544955267309135,1.541028094452593,0.019161676646706587,0.09121584262397593,1.0,29/49,37.75%,ITGB1;ITGB7;ITGA5;ADAM15;ITGAV;FERMT3;ITGA4;ICAM3;ITGAD;TLN1;ITGB5;ITGB2;ITGAL;ITGB1BP1;LGALS12;NF2;TLN2;ITGAM;ADAM9;ICAM1;ICAM5;LAMA5;SEMA7A;ITGA9;ITGAX;ITGA2B;ITGA7;VCAM1;ESM1
prerank,GO:0051015,0.34848999772259887,1.5330235130399406,0.0010427528675703858,0.09669858984993591,1.0,58/141,29.87%,MYH9;CAPZA1;ACTN3;DSTN;FHOD1;MYO5A;MYO18A;MYO1G;IQGAP2;SPTB;MYO6;TWF1;FLII;CFL1;TPM3;LCP1;ANXA6;FMNL1;GAS2L1;HCLS1;MYO1F;LIMA1;TPM1;ACTR3;CORO6;TPM4;UTRN;ACTN4;ACTR2;PSTPIP2;CTNNA1;ARPC5L;SPTAN1;PSTPIP1;SAMD14;KLHL17;MYO9B;WDR1;IQGAP1;CORO1C;ARPC3;PPP1R9B;TWF2;CAPZA2;LASP1;CAPZB;CORO1A;MYO7A;NEB;TRIOBP;FRG1;MYO9A;ADD1;FSCN3;HIP1;CORO7;MYO1D;ABLIM2
prerank,GO:0010008,0.5050847449343816,1.531697014724486,0.041720990873533245,0.09694438566957478,1.0,10/17,26.84%,DNAJC13;ABHD17C;RAB35;AP3D1;ABHD17A;ANKFY1;ACAP2;SNX2;APPL1;SNX1
prerank,GO:0051092,0.44342677105916484,1.5312815153456465,0.02857142857142857,0.0964664963269895,1.0,16/31,30.35%,TRIM6;RNF25;IL1RAP;TRAF6;TRIM21;TNF;TRIM38;TRIM13;TICAM1;TRIM22;TRIM32;CHUK;IRAK1;IKBKB;TRIM37;IL18RAP
prerank,GO:0005802,0.37490100191236136,1.5297761987304617,0.012263099219620958,0.09700601596097065,1.0,36/70,35.90%,M6PR;CCDC186;YIPF6;TBC1D23;C16orf70;GOLPH3;VAMP4;CHST7;PHETA2;MS4A6A;IGF2R;ATP11B;FURIN;ARL5A;PI4K2A;ATP9A;PCSK7;MS4A7;AP4M1;PLEKHJ1;GGA2;RAB29;RAB38;ARAP1;ARL5B;PHETA1;ATP8B3;FAM91A1;KLHL20;YIPF5;TGOLN2;TJAP1;RAB32;ATP8B4;TRAPPC6B;GSAP
prerank,GO:0015031,0.4786354906026945,1.5272827961399675,0.03937007874015748,0.09833636925952288,1.0,11/22,27.12%,SCAMP2;SCAMP1;FAM45A;CHMP1A;RAMP1;CHMP2A;RUFY1;CHMP2B;SCAMP3;ARRDC1;SNX4
prerank,GO:0004721,0.5183397666798887,1.5251233109683366,0.0380952380952381,0.09945281724785532,1.0,9/16,30.81%,CTDSP1;DUSP8;DUSP5;DUSP10;SSH1;CTDSPL2;CTDNEP1;DUSP6;SSH3
prerank,GO:0043231,0.34430222240054154,1.5243781193787924,0.004140786749482402,0.09925969181126942,1.0,69/153,31.81%,RAB10;RAB11FIP5;ATP2B4;OSBPL3;ABCA3;CNNM3;OSBPL8;RAB8B;EHD1;DNAJC5;ABCA5;AP1S2;SPHK1;GZMH;ATP2B1;PPIB;ATRAID;PPIA;AP1S1;SNX25;RAB8A;LIPA;DENND1B;CTSG;OSBPL7;CCZ1;NEU1;CCZ1B;CYP2F1;FAR1;AP1S3;PLD1;RAB40B;SLC35F6;ALS2;ABCA2;ZNRF2;CYB5B;OSBPL2;AP3S1;RDH5;GZMB;AP2S1;LRRK2;GAK;ABCA10;RUFY1;OSBPL11;RAB3C;CNNM4;AMBRA1;RAB3D;EHD3;RAB11FIP1;ADAP1;PHLPP2;DENND1A;CYP2R1;RABEP2;CNNM2;AGK;SNX14;NKTR;FAR2;NEU4;PPIF;OSBPL5;RUBCN;LRRC40
prerank,GO:0030865,0.5279196285702003,1.5232841645747286,0.038821954484605084,0.09938034798112398,1.0,10/15,34.57%,RHOG;RAC1;PPP2R3C;RHOF;RHOC;RHOA;RAC2;RHOB;RHOBTB1;RHOBTB3
prerank,GO:0005484,0.4290492154646256,1.5218017443971807,0.03317535545023697,0.09994252983928495,1.0,20/33,28.31%,VAMP8;STX3;VTI1B;STX11;VAMP2;STX8;STX12;VAMP3;STX10;SNAP47;VTI1A;STX6;STX7;VAMP7;SNAP29;STX2;STX1A;SNAP23;YKT6;STX4
prerank,GO:0005815,0.48252951366330676,1.5203387322670001,0.045627376425855515,0.10036302542526505,1.0,11/20,30.36%,KIFC2;EHBP1L1;TOGARAM2;CRACR2A;MAPRE1;WRAP73;MAPRE3;SPECC1;KIFC1;CLASP1;CLASP2
prerank,GO:0031902,0.4537249084799407,1.5192571342906234,0.02802547770700637,0.10052783288113526,1.0,14/25,36.22%,ATP13A3;ATP13A2;LAMP2;VTI1B;RMC1;VPS36;LAMP1;VTI1A;HLA-DRB1;HLA-DRB5;MARCH8;HLA-DMA;CD68;MARCH1
prerank,GO:0004620,0.5172168576099344,1.5176724308309402,0.033783783783783786,0.10106216803667496,1.0,8/15,39.26%,PLBD2;PNPLA8;DDHD1;SMPD2;PLBD1;SEC23IP;DDHD2;SMPD3
prerank,GO:0007160,0.42192810897102323,1.515677325016223,0.027127003699136867,0.10194283869266424,1.0,13/35,18.01%,ITGB1;ITGB7;ITGA5;ITGAV;FERMT3;ITGA4;ILK;ITGAD;ITGB5;ITGB2;ITGAL;HPSE;ITGAM
prerank,GO:0051225,0.44910879417928967,1.5109717683853339,0.032648125755743655,0.10527853866968565,1.0,20/28,39.49%,HAUS2;HAUS1;MAPRE1;MAPRE3;GOLGA8O;GOLGA2;CSNK1D;GOLGA8N;STARD9;HAUS3;GOLGA8M;TUBGCP2;GOLGA8H;GOLGA8Q;GOLGA8S;TUBGCP3;GOLGA8R;MAPRE2;HAUS8;SAC3D1
prerank,GO:0007268,-0.2878165726491285,-1.50799007152366,0.008620689655172414,0.2717613603871967,0.971,13/59,11.33%,CHRM3;SLC12A6;LRP6;CACNB2;APBA2;DRD4;SYNJ2BP;CHRNG;DLG2;HRH2;CACNA1A;DLG4;NLGN2
prerank,GO:0006919,0.4860524701075732,1.507489314638719,0.04376657824933687,0.1077562293298286,1.0,11/19,29.34%,CASP1;CRADD;BID;CFLAR;CASP8;CASP4;KHDC1;KHDC1L;CASP2;HIP1;BBC3
prerank,GO:0004879,0.4297964166012023,1.506270734135051,0.03209876543209877,0.10797736835633806,1.0,11/34,22.12%,ESR2;RORA;RXRA;NR3C1;PPARA;NR2C2;ESRRA;PPARG;AHRR;RORB;NR1D2
prerank,GO:0005768,0.35351177033565806,1.505629559552528,0.012972972972972972,0.10774656523381025,1.0,40/93,27.67%,RAB10;VPS29;RAB8B;RAB26;VPS35L;WASHC5;RAB11A;LEPROT;VPS26A;SNX25;SNX6;RAB8A;RAB5C;VPS16;CD164;COMMD1;PI4K2A;ATP9A;RAB40B;RAB5B;RAB37;STAMBP;SNX5;SNX2;UVRAG;PIK3C3;LRRK2;SNX10;VPS26B;LRPAP1;RAB3C;VPS18;RAB3D;VPS11;EPN2;PDCD6IP;VPS26C;NSG1;SNX1;EPN1
prerank,GO:0032956,0.45489381099061965,1.5031352427938367,0.025485436893203883,0.10907197787061866,1.0,16/26,34.57%,IQGAP2;RHOG;RAC1;SIGLEC15;EFNA5;RHOF;RHOC;RHOA;IQGAP1;SH3BP1;ARHGEF19;RAC2;ARHGAP17;RHOB;RHOBTB1;RHOBTB3
prerank,GO:0080008,0.5111005358979535,1.5013206603682785,0.04521276595744681,0.10994401384266402,1.0,7/16,18.95%,CUL4A;DDA1;DCAF15;DCAF4L1;DCAF12;WDTC1;DCAF5
prerank,GO:0005876,0.4672224553790814,1.4976557082470767,0.04285714285714286,0.11228525489033038,1.0,12/20,30.36%,SKA2;TTL;TOGARAM2;PSRC1;RMDN3;SKA1;XIAP;CSNK1D;BOD1L1;CLASP1;AURKC;CLASP2
prerank,GO:0031410,0.37134509174167685,1.4971501393175322,0.017738359201773836,0.11201004018227453,1.0,40/74,35.42%,KIF1B;RHOG;RUSC1;RAC1;SNX33;HYAL2;STON1;GBP3;AP2M1;GBP5;RHOF;RHOC;RHOA;CD164;GBP2;TMEM198;AMOT;AP4M1;GBP7;SLC30A5;DENND4C;DENND3;ARAP1;HAP1;AP3M1;GBP4;SNX18;MLC1;RAC2;FAM91A1;DENND4B;SLC30A7;ARRB1;FLOT2;RHOB;RHOBTB1;GBP1;DENND4A;RHOBTB3;TRAPPC8
prerank,GO:0019706,0.4844965118214975,1.4923910207642443,0.04768041237113402,0.11550022162568738,1.0,9/17,24.75%,ZDHHC18;ZDHHC6;ZDHHC7;ZDHHC24;ZDHHC12;ZDHHC3;ZDHHC14;ZDHHC2;ZDHHC20
prerank,GO:0048471,0.41019396880673725,1.4896826751026753,0.029411764705882353,0.11710472452150664,1.0,19/36,32.10%,S100A4;S100A6;HSP90AA1;NANOS1;EHD1;SYNJ1;EHD4;PDE4D;PLEC;HSP90B1;PDE4A;CDK5RAP2;PDE2A;ATP7A;EHD3;RASEF;PSEN2;HCRT;PSEN1
prerank,GO:0008139,0.5005893097908748,1.4895231699702953,0.052845528455284556,0.11648926518801472,1.0,8/16,30.08%,NUP153;KPNA2;NUP214;KPNB1;KPNA3;TNPO1;KPNA1;KPNA6
prerank,GO:0045944,0.32681670110782174,1.4883475904069812,0.0,0.11679682313657341,1.0,76/181,29.61%,MED10;SSBP4;CALCOCO1;PTMS;SSBP3;AKIRIN2;KAT7;SMARCA5;RNF4;ZNF335;CHCHD2;WWTR1;KMT2C;MCRS1;MYBL1;PPARA;RNF10;KAT2B;ASCL2;DR1;TNF;ASXL2;ATAD2;BCL3;GLIS2;MTF1;LPIN1;SETD3;SS18L1;MYSM1;CTNNB1;SBNO2;NCOA6;KANSL3;NR2C2;NCOA2;THRAP3;MEF2D;PCBP1;SS18L2;MPND;MED19;MEIS2;RSF1;NCOA1;KMT2D;PPARG;POGZ;ZFPM1;CDK7;SREBF2;CHUK;MED25;NR1D2;HNRNPU;ZFP64;KAT5;ATAD2B;CASZ1;CIITA;PRDM10;SRF;DRAP1;BRCA1;DPF2;IKBKB;ZNF296;TCEA1;EP300;BCL9L;LMO4;GABPB1;CREBBP;BCLAF1;NFATC2IP;REST
prerank,GO:0009306,0.451336349454218,1.4855503388324456,0.029715762273901807,0.11876361055963625,1.0,12/25,23.47%,RAB10;RAB8B;TMEM167A;MON1A;RAB8A;TANGO2;MIA2;COPG1;PREB;MIA3;RAB3C;RAB3D
prerank,GO:0006915,0.46242461504443355,1.4774295717962544,0.033962264150943396,0.12550874206857918,1.0,14/21,34.03%,CASP1;CFLAR;CASP7;PYCARD;CASP8;TCHP;CASP4;PRUNE2;BNIP2;RELT;AIFM1;CASP3;CYFIP2;DDIT4
prerank,GO:0004653,0.5057238315681737,1.4756387900807493,0.0461133069828722,0.12639308009372135,1.0,7/15,28.33%,GALNT10;GALNT4;GALNT7;GALNT8;GALNT6;GALNT3;GALNT1
prerank,GO:0000977,-0.24035960566101627,-1.474186469263912,0.0,0.29093903523136666,0.985,50/154,19.76%,ZNF550;ZNF587B;ZNF439;ZNF491;AEBP1;ZNF844;ZNF596;ZNF404;ZNF75A;ZNF391;ZNF101;ZNF69;ZNF563;ZNF14;ZNF669;ZNF785;ZNF705E;ZNF891;ZNF518B;ZNF433;ZNF10;ZNF724;ZNF169;ZNF554;STOX1;ZNF529;ZNF329;ZNF589;ZNF442;ZFP69B;ZBTB10;HIF1A;LHX4;ZNF764;RBAK;ZNF559;ZNF627;NFX1;ZNF625;ZNF510;HMX2;ZNF425;ZNF768;ZNF337;ZNF557;ALX3;ZNF248;ASCL5;ZFP3;ZNF441
prerank,GO:0003729,0.33123316360162003,1.469575421403305,0.007276507276507277,0.13145588779344947,1.0,64/142,30.70%,EIF3A;PTBP3;YTHDF2;PCBP4;CELF2;CNBP;ALYREF;NANOS1;EIF2S2;ZC3H12A;DCP1B;CSTF2;SF3B1;SLBP;SRRM2;NUDT21;QKI;SNIP1;HNRNPR;HNRNPM;EIF4G3;SRSF4;SAMD4B;NCBP1;RBPMS2;METTL14;STAU1;RBM8A;PCBP1;SNRNP35;EIF4G2;RC3H2;EIF4ENIF1;POLDIP3;SSB;HDLBP;DCP1A;RBM25;HNRNPK;PTBP1;RBFOX3;PPP1R8;KHNYN;CLUH;FYTTD1;NCBP3;EIF4A3;DND1;RC3H1;ZC3H11B;SCAF8;EIF4G1;STAU2;DDX6;YTHDF1;SPEN;ZC3H11A;SLC4A1AP;THOC2;AQR;CELF5;YTHDF3;MRPL13;CELF1
prerank,GO:0000398,0.35200173853263766,1.4685899586530038,0.010810810810810811,0.13150850100338812,1.0,46/92,32.51%,RBM44;SF3B6;UBL5;IK;SRSF7;CWC25;PHF5A;DDX46;SNRPB2;SNRPG;CDC5L;SRSF3;SART3;SNRPB;RBM17;DHX38;SF3B2;BUD31;SRSF4;BUD13;MFAP1;CRNKL1;SF3B5;SRSF9;GPKOW;HNRNPA3;DDX39B;SRSF2;SNRNP35;DDX23;ZMAT2;RNPS1;RBM6;PRPF40A;SF3B3;PRPF31;WDR83;C9orf78;EFTUD2;LSM8;DDX41;HNRNPA2B1;XAB2;ZCRB1;SRSF12;NCBP2L
prerank,GO:0032436,0.44139104091728715,1.4660549820323028,0.06218905472636816,0.13354034925183406,1.0,12/26,22.04%,HSPA1A;RNF19B;RNF19A;DDA1;AXIN1;CLU;SH3RF2;ARIH2;RNF14;HSPA1B;CSNK1D;ARIH1
prerank,GO:0045893,0.37766945108523964,1.465609551709415,0.03625730994152047,0.13311799475776318,1.0,30/54,35.17%,MED16;EAF1;RNF6;BICRAL;DYRK1B;SMARCC2;KMT2A;KMT2B;GPATCH3;RPS6KA1;RFPL4AL1;MED30;TRIP4;CTCF;PML;CDK5RAP2;ARID1B;SERTAD3;ZFP90;MYRF;ING2;ARID1A;TP53INP2;MSANTD1;ZNF318;EDRF1;SMARCC1;NUP85;IL4;TP53INP1
prerank,GO:0016477,0.35060530212394403,1.4654671856436567,0.017241379310344827,0.13239742268473131,1.0,39/101,23.10%,ITGB1;MEGF9;NCKAP1;ITGB7;PODXL;CD151;NCK1;SH3KBP1;SDC4;DOCK2;RAC1;FMNL1;TGFBR3L;APC2;ITGB5;CORO6;TGFBR3;ITGB2;RHOF;CARMIL3;RHOC;RHOA;CRKL;CTNNA1;DOCK5;GPC1;PIK3CG;ARPC5L;WWC3;ARPC5;NTNG2;CORO1C;LAMB3;SDC2;NDEL1;TNFAIP3;CORO1A;NCKAP1L;NEDD9
prerank,GO:0009952,0.44833786519114355,1.4626078396062283,0.0567741935483871,0.13435291363623117,1.0,12/24,28.82%,HOXB3;HOXB4;HOXB7;HOXC4;HOXB9;BHLHE40;HEY2;HOXA7;HES6;HES2;HOXC5;HOXA9
prerank,GO:0042981,0.4532110056563924,1.461509783791845,0.05493133583021224,0.13469265013569695,1.0,10/23,15.44%,USP42;CLU;JAK2;BCL3;ANP32E;SLK;PINK1;MADD;FBXO10;CIDEB
prerank,GO:0071346,0.44637717946568467,1.460988912662757,0.06186868686868687,0.13435961519816433,1.0,17/24,37.83%,CCL5;GBP3;GBP5;GBP2;CCL4L2;GBP7;GBP6;GBP4;CCL4;CCL3;CCL23;CCL2;GBP1;XCL2;CCL8;CCL19;CCL20
prerank,GO:0030018,0.42132033067740915,1.4601911265218774,0.043640897755610975,0.1345241264323672,1.0,9/30,12.22%,ACTN3;PDLIM5;CSRP1;PDLIM2;STUB1;PPP1R12A;RYR2;ACTN4;RYR1
prerank,GO:0046854,0.39586545278376156,1.4596143284164391,0.04946996466431095,0.1342549584704894,1.0,21/38,35.24%,ITPKC;PIK3R1;SOCS4;PIP4K2C;FAM126A;PIK3R3;PIK3CG;PI4K2A;IP6K1;FAM126B;PIP4K2A;PIK3C3;PI4KA;IP6K2;SOCS7;SLA2;ITPKA;SOCS2;PIP5K1C;PIK3C2A;PIK3R2
prerank,GO:0005686,0.4799267081870573,1.4575569111853812,0.058898847631242,0.13559501622834488,1.0,11/18,28.74%,SF3B6;PHF5A;SNRPG;SF3B1;SF3A2;SNRPB;SF3B2;SF3B5;HTATSF1;SF3B3;SF3A1
prerank,GO:0007052,0.4905027233484104,1.4562846020813385,0.07180851063829788,0.13595613345255153,1.0,12/15,39.56%,DCTN2;PTPA;AURKA;CKAP5;NUF2;STIL;TUBG1;KIF4A;AURKC;DLGAP5;AURKB;TUBG2
prerank,GO:0022857,0.3724103811441038,1.4526237668563846,0.03436426116838488,0.13874831042438845,1.0,27/57,31.60%,SFXN3;SLC4A7;SLC17A5;SLC4A2;CNNM3;UCP3;SLC47A1;SLC25A20;SLC35B2;SLC35B1;SLC25A29;SLC2A8;SLC25A30;SLC25A22;SLC25A18;SLC25A11;SLC25A32;SLC4A8;CNNM4;SLC46A2;SLC4A4;SLC25A14;SLC35B4;CNNM2;SLC2A13;SLC25A12;UCP2
prerank,GO:0055037,0.4072533762973964,1.4510765108576302,0.05315203955500618,0.13954670251528073,1.0,11/33,18.58%,RAB10;RAB11FIP5;WASHC1;PHETA2;RAB11A;SLC9A9;ATP11B;FCHSD1;PLEKHJ1;MELTF;ADPRH
prerank,GO:0071013,0.38548163287918874,1.4452543699203937,0.04240282685512368,0.1446671239647847,1.0,23/47,29.21%,CWC15;RBM44;SF3B6;ZCCHC8;SNRPG;SF3B1;SF3A2;SNRPB;SF3B2;HNRNPA3;SYF2;MAGOH;PPIL2;DDX23;DHX8;ESS2;HNRNPU;EIF4A3;FRG1;WDR83;SF3A1;HNRNPA2B1;AQR
prerank,GO:0005881,0.4641867235788472,1.4409792006523738,0.05084745762711865,0.14825082970241552,1.0,13/20,37.17%,REEP4;PAFAH1B1;DYNC1H1;TOGARAM2;APC2;MAPRE1;FBXW11;GTSE1;CLASP1;CLASP2;REEP2;APC;MAPRE2
prerank,GO:0003713,0.3516178046044267,1.439902835900663,0.028089887640449437,0.14840327743525872,1.0,29/66,29.15%,HCFC2;SUB1;CALCOCO1;CCDC124;DYRK1B;TAF5L;WWTR1;KMT2C;MTA2;MYCBP;SETD3;MYSM1;CTNNB1;TADA3;MED27;TRIP4;MPND;ENY2;TAF11;KMT2D;BCL10;CTBP1;DRAP1;CTBP2;JMY;MED20;EP300;LMO4;CREBBP
prerank,GO:0030276,0.4613204580692711,1.4372043354855073,0.07441253263707572,0.15004582718390125,1.0,10/19,32.26%,AP2B1;CLBA1;SYT11;SYT15;GAK;SYT6;EPN2;AFTPH;EPN1;SYT5
prerank,GO:0019898,0.49177250809232625,1.4351631211440117,0.08502024291497975,0.15129111142232324,1.0,9/15,23.49%,ATG2A;VPS13A;WIPI1;VPS13D;WDR45B;ATG2B;WDR45;VPS13C;ATG13
prerank,GO:0017157,0.4829758554052697,1.4346971221089435,0.07094133697135062,0.15081899206342106,1.0,6/16,9.03%,RAB10;SEPT4;RAB8B;RAB26;SEPT2;RAB8A
prerank,GO:0019221,0.35379306070192407,1.4314645999278999,0.03467561521252797,0.1536599253195778,1.0,26/65,29.58%,LILRB3;IL10RA;IL12RB1;IL1A;IL2RG;IL5RA;IL7;JAK2;CSF3R;LILRB2;IRAK4;LILRB1;CSF2RA;CRLF1;JAK1;IL1B;IFNGR1;STAT4;LEPR;OSMR;IRAK1;IL2RB;STAT3;IL20RB;IFNLR1;IL13RA1
prerank,GO:0001725,0.4343745672507179,1.4307990338703347,0.05822784810126582,0.15358871759583048,1.0,7/24,10.75%,MYL12B;PDLIM5;PDLIM2;ILK;GAS2L1;LPP;ACTN4
prerank,GO:0004197,0.39727659102283674,1.4227327680100583,0.0687116564417178,0.1616259996193636,1.0,15/36,26.13%,USP1;USP42;USP25;USP7;USP24;CTSC;USP38;USP46;CTSZ;CTSS;CTSH;USP28;CTSW;ESPL1;USP48
prerank,GO:0070098,0.417605713505531,1.4205669248187034,0.06642066420664207,0.16331002952263068,1.0,20/28,42.31%,CCL5;PF4;CCL4L2;PF4V1;CXCL8;CXCL3;PPBP;CCL4;CXCL11;CCL3;CXCL1;CCL23;CCL2;CXCL2;XCL2;CCL8;CCL19;XCL1;CXCL5;CXCL10
prerank,GO:0006281,0.38648251577191645,1.4166374216394406,0.05269320843091335,0.16709424136142653,1.0,20/38,34.83%,RECQL;ATRIP;UBE2A;DDB1;UBE2B;DDB2;RECQL4;PNKP;RAD1;MNAT1;RFC5;RFC2;INO80;SMARCAL1;TIMELESS;RAD9A;WDHD1;PDS5B;FANCL;NSMCE4A
prerank,GO:0006974,0.39464671502668053,1.4102273646696961,0.06642066420664207,0.1735829050585374,1.0,18/34,37.71%,CUL4A;CGAS;HPF1;SPRTN;BAZ1B;SUSD6;SLF1;CDKN1A;UBA6;H2AFX;FANCG;UBA1;KIN;PPP4R3A;SLF2;LYN;POLE3;PPP4R3B
prerank,GO:0006406,0.45555252716141176,1.4013984668421666,0.08155080213903744,0.18333153397554403,1.0,12/19,34.79%,ALYREF;TPR;NCBP1;DDX39B;POLDIP3;FYTTD1;GLE1;DDX39A;MCM3AP;THOC2;THOC5;NUP85
prerank,GO:0006612,0.40671218786095986,1.4002699848420848,0.06218905472636816,0.18372223365813595,1.0,15/28,33.09%,ZDHHC18;GOLGA7;VPS37A;ZDHHC6;ZDHHC7;RTP5;ZDHHC12;ZDHHC3;ZDHHC14;ZDHHC2;ZDHHC20;RTP4;NACAD;VPS37B;ZDHHC21
